"record_id","month","day","year","Temp","City","Country","Latitude","Longitude"
474764,5,1,1885,56.70,"Auckland","New Zealand","36.17S","175.03E"
474765,6,1,1885,55.14,"Auckland","New Zealand","36.17S","175.03E"
474766,7,1,1885,53.82,"Auckland","New Zealand","36.17S","175.03E"
474767,8,1,1885,52.32,"Auckland","New Zealand","36.17S","175.03E"
474768,9,1,1885,53.74,"Auckland","New Zealand","36.17S","175.03E"
474769,10,1,1885,55.11,"Auckland","New Zealand","36.17S","175.03E"
474770,11,1,1885,58.18,"Auckland","New Zealand","36.17S","175.03E"
474771,12,1,1885,61.41,"Auckland","New Zealand","36.17S","175.03E"
474772,1,1,1886,65.19,"Auckland","New Zealand","36.17S","175.03E"
474773,2,1,1886,67.17,"Auckland","New Zealand","36.17S","175.03E"
474774,3,1,1886,64.68,"Auckland","New Zealand","36.17S","175.03E"
474775,4,1,1886,62.02,"Auckland","New Zealand","36.17S","175.03E"
474776,5,1,1886,57.27,"Auckland","New Zealand","36.17S","175.03E"
474777,6,1,1886,53.00,"Auckland","New Zealand","36.17S","175.03E"
474778,7,1,1886,51.44,"Auckland","New Zealand","36.17S","175.03E"
474779,8,1,1886,52.54,"Auckland","New Zealand","36.17S","175.03E"
474780,9,1,1886,53.17,"Auckland","New Zealand","36.17S","175.03E"
474781,10,1,1886,55.55,"Auckland","New Zealand","36.17S","175.03E"
474782,11,1,1886,59.34,"Auckland","New Zealand","36.17S","175.03E"
474783,12,1,1886,61.08,"Auckland","New Zealand","36.17S","175.03E"
474784,1,1,1887,67.69,"Auckland","New Zealand","36.17S","175.03E"
474785,2,1,1887,67.28,"Auckland","New Zealand","36.17S","175.03E"
474786,3,1,1887,66.12,"Auckland","New Zealand","36.17S","175.03E"
474787,4,1,1887,62.35,"Auckland","New Zealand","36.17S","175.03E"
474788,5,1,1887,57.39,"Auckland","New Zealand","36.17S","175.03E"
474789,6,1,1887,55.47,"Auckland","New Zealand","36.17S","175.03E"
474790,7,1,1887,53.25,"Auckland","New Zealand","36.17S","175.03E"
474791,8,1,1887,50.82,"Auckland","New Zealand","36.17S","175.03E"
474792,9,1,1887,53.42,"Auckland","New Zealand","36.17S","175.03E"
474793,10,1,1887,55.38,"Auckland","New Zealand","36.17S","175.03E"
474794,11,1,1887,57.40,"Auckland","New Zealand","36.17S","175.03E"
474795,12,1,1887,60.47,"Auckland","New Zealand","36.17S","175.03E"
474796,1,1,1888,63.24,"Auckland","New Zealand","36.17S","175.03E"
474797,2,1,1888,62.62,"Auckland","New Zealand","36.17S","175.03E"
474798,3,1,1888,63.02,"Auckland","New Zealand","36.17S","175.03E"
474799,4,1,1888,58.77,"Auckland","New Zealand","36.17S","175.03E"
474800,5,1,1888,56.98,"Auckland","New Zealand","36.17S","175.03E"
474801,6,1,1888,53.85,"Auckland","New Zealand","36.17S","175.03E"
474802,7,1,1888,53.26,"Auckland","New Zealand","36.17S","175.03E"
474803,8,1,1888,54.02,"Auckland","New Zealand","36.17S","175.03E"
474804,9,1,1888,53.62,"Auckland","New Zealand","36.17S","175.03E"
474805,10,1,1888,55.47,"Auckland","New Zealand","36.17S","175.03E"
474806,11,1,1888,56.28,"Auckland","New Zealand","36.17S","175.03E"
474807,12,1,1888,58.35,"Auckland","New Zealand","36.17S","175.03E"
474808,1,1,1889,65.31,"Auckland","New Zealand","36.17S","175.03E"
474809,2,1,1889,65.64,"Auckland","New Zealand","36.17S","175.03E"
474810,3,1,1889,63.71,"Auckland","New Zealand","36.17S","175.03E"
474811,4,1,1889,60.42,"Auckland","New Zealand","36.17S","175.03E"
474812,5,1,1889,57.52,"Auckland","New Zealand","36.17S","175.03E"
474813,6,1,1889,54.74,"Auckland","New Zealand","36.17S","175.03E"
474814,7,1,1889,53.13,"Auckland","New Zealand","36.17S","175.03E"
474815,8,1,1889,52.81,"Auckland","New Zealand","36.17S","175.03E"
474816,9,1,1889,55.90,"Auckland","New Zealand","36.17S","175.03E"
474817,10,1,1889,56.82,"Auckland","New Zealand","36.17S","175.03E"
474818,11,1,1889,58.80,"Auckland","New Zealand","36.17S","175.03E"
474819,12,1,1889,62.69,"Auckland","New Zealand","36.17S","175.03E"
474820,1,1,1890,62.37,"Auckland","New Zealand","36.17S","175.03E"
474821,2,1,1890,66.07,"Auckland","New Zealand","36.17S","175.03E"
474822,3,1,1890,64.01,"Auckland","New Zealand","36.17S","175.03E"
474823,4,1,1890,62.05,"Auckland","New Zealand","36.17S","175.03E"
474824,5,1,1890,57.18,"Auckland","New Zealand","36.17S","175.03E"
474825,6,1,1890,55.71,"Auckland","New Zealand","36.17S","175.03E"
474826,7,1,1890,53.69,"Auckland","New Zealand","36.17S","175.03E"
474827,8,1,1890,53.22,"Auckland","New Zealand","36.17S","175.03E"
474828,9,1,1890,55.10,"Auckland","New Zealand","36.17S","175.03E"
474829,10,1,1890,57.72,"Auckland","New Zealand","36.17S","175.03E"
474830,11,1,1890,58.26,"Auckland","New Zealand","36.17S","175.03E"
474831,12,1,1890,62.85,"Auckland","New Zealand","36.17S","175.03E"
474832,1,1,1891,63.76,"Auckland","New Zealand","36.17S","175.03E"
474833,2,1,1891,65.47,"Auckland","New Zealand","36.17S","175.03E"
474834,3,1,1891,63.68,"Auckland","New Zealand","36.17S","175.03E"
474835,4,1,1891,59.83,"Auckland","New Zealand","36.17S","175.03E"
474836,5,1,1891,56.28,"Auckland","New Zealand","36.17S","175.03E"
474837,6,1,1891,51.67,"Auckland","New Zealand","36.17S","175.03E"
474838,7,1,1891,51.92,"Auckland","New Zealand","36.17S","175.03E"
474839,8,1,1891,53.08,"Auckland","New Zealand","36.17S","175.03E"
474841,10,1,1891,56.42,"Auckland","New Zealand","36.17S","175.03E"
474842,11,1,1891,59.26,"Auckland","New Zealand","36.17S","175.03E"
474843,12,1,1891,64.31,"Auckland","New Zealand","36.17S","175.03E"
474844,1,1,1892,64.44,"Auckland","New Zealand","36.17S","175.03E"
474845,2,1,1892,65.28,"Auckland","New Zealand","36.17S","175.03E"
474846,3,1,1892,65.81,"Auckland","New Zealand","36.17S","175.03E"
474847,4,1,1892,62.09,"Auckland","New Zealand","36.17S","175.03E"
474848,5,1,1892,57.32,"Auckland","New Zealand","36.17S","175.03E"
474849,6,1,1892,54.66,"Auckland","New Zealand","36.17S","175.03E"
474850,7,1,1892,52.73,"Auckland","New Zealand","36.17S","175.03E"
474851,8,1,1892,54.37,"Auckland","New Zealand","36.17S","175.03E"
474852,9,1,1892,54.46,"Auckland","New Zealand","36.17S","175.03E"
474853,10,1,1892,56.63,"Auckland","New Zealand","36.17S","175.03E"
474854,11,1,1892,61.53,"Auckland","New Zealand","36.17S","175.03E"
474855,12,1,1892,61.37,"Auckland","New Zealand","36.17S","175.03E"
474856,1,1,1893,64.83,"Auckland","New Zealand","36.17S","175.03E"
474857,2,1,1893,65.58,"Auckland","New Zealand","36.17S","175.03E"
474858,3,1,1893,61.73,"Auckland","New Zealand","36.17S","175.03E"
474859,4,1,1893,61.68,"Auckland","New Zealand","36.17S","175.03E"
474860,5,1,1893,59.50,"Auckland","New Zealand","36.17S","175.03E"
474861,6,1,1893,54.79,"Auckland","New Zealand","36.17S","175.03E"
474862,7,1,1893,54.02,"Auckland","New Zealand","36.17S","175.03E"
474863,8,1,1893,55.19,"Auckland","New Zealand","36.17S","175.03E"
474864,9,1,1893,55.81,"Auckland","New Zealand","36.17S","175.03E"
474865,10,1,1893,58.35,"Auckland","New Zealand","36.17S","175.03E"
474866,11,1,1893,62.61,"Auckland","New Zealand","36.17S","175.03E"
474867,12,1,1893,61.92,"Auckland","New Zealand","36.17S","175.03E"
474868,1,1,1894,66.49,"Auckland","New Zealand","36.17S","175.03E"
474869,2,1,1894,66.46,"Auckland","New Zealand","36.17S","175.03E"
474870,3,1,1894,63.99,"Auckland","New Zealand","36.17S","175.03E"
474871,4,1,1894,59.67,"Auckland","New Zealand","36.17S","175.03E"
474872,5,1,1894,57.26,"Auckland","New Zealand","36.17S","175.03E"
474873,6,1,1894,54.86,"Auckland","New Zealand","36.17S","175.03E"
474874,7,1,1894,52.80,"Auckland","New Zealand","36.17S","175.03E"
474875,8,1,1894,52.42,"Auckland","New Zealand","36.17S","175.03E"
474876,9,1,1894,53.52,"Auckland","New Zealand","36.17S","175.03E"
474877,10,1,1894,56.47,"Auckland","New Zealand","36.17S","175.03E"
474878,11,1,1894,59.36,"Auckland","New Zealand","36.17S","175.03E"
474879,12,1,1894,64.47,"Auckland","New Zealand","36.17S","175.03E"
474880,1,1,1895,66.39,"Auckland","New Zealand","36.17S","175.03E"
474881,2,1,1895,66.18,"Auckland","New Zealand","36.17S","175.03E"
474882,3,1,1895,64.05,"Auckland","New Zealand","36.17S","175.03E"
474883,4,1,1895,59.57,"Auckland","New Zealand","36.17S","175.03E"
474884,5,1,1895,57.32,"Auckland","New Zealand","36.17S","175.03E"
474885,6,1,1895,54.28,"Auckland","New Zealand","36.17S","175.03E"
474886,7,1,1895,49.85,"Auckland","New Zealand","36.17S","175.03E"
474887,8,1,1895,51.04,"Auckland","New Zealand","36.17S","175.03E"
474888,9,1,1895,54.65,"Auckland","New Zealand","36.17S","175.03E"
474889,10,1,1895,56.25,"Auckland","New Zealand","36.17S","175.03E"
474890,11,1,1895,57.67,"Auckland","New Zealand","36.17S","175.03E"
474891,12,1,1895,63.63,"Auckland","New Zealand","36.17S","175.03E"
474892,1,1,1896,65.25,"Auckland","New Zealand","36.17S","175.03E"
474893,2,1,1896,65.07,"Auckland","New Zealand","36.17S","175.03E"
474894,3,1,1896,65.50,"Auckland","New Zealand","36.17S","175.03E"
474895,4,1,1896,61.56,"Auckland","New Zealand","36.17S","175.03E"
474896,5,1,1896,57.54,"Auckland","New Zealand","36.17S","175.03E"
474897,6,1,1896,55.59,"Auckland","New Zealand","36.17S","175.03E"
474898,7,1,1896,53.40,"Auckland","New Zealand","36.17S","175.03E"
474899,8,1,1896,51.93,"Auckland","New Zealand","36.17S","175.03E"
474900,9,1,1896,55.48,"Auckland","New Zealand","36.17S","175.03E"
474901,10,1,1896,54.84,"Auckland","New Zealand","36.17S","175.03E"
474903,12,1,1896,64.39,"Auckland","New Zealand","36.17S","175.03E"
474904,1,1,1897,65.28,"Auckland","New Zealand","36.17S","175.03E"
474905,2,1,1897,67.52,"Auckland","New Zealand","36.17S","175.03E"
474906,3,1,1897,64.56,"Auckland","New Zealand","36.17S","175.03E"
474907,4,1,1897,60.77,"Auckland","New Zealand","36.17S","175.03E"
474908,5,1,1897,58.09,"Auckland","New Zealand","36.17S","175.03E"
474909,6,1,1897,54.32,"Auckland","New Zealand","36.17S","175.03E"
474910,7,1,1897,53.39,"Auckland","New Zealand","36.17S","175.03E"
474911,8,1,1897,52.68,"Auckland","New Zealand","36.17S","175.03E"
474912,9,1,1897,54.61,"Auckland","New Zealand","36.17S","175.03E"
474913,10,1,1897,55.62,"Auckland","New Zealand","36.17S","175.03E"
474914,11,1,1897,58.85,"Auckland","New Zealand","36.17S","175.03E"
474915,12,1,1897,61.36,"Auckland","New Zealand","36.17S","175.03E"
474916,1,1,1898,64.18,"Auckland","New Zealand","36.17S","175.03E"
474917,2,1,1898,63.04,"Auckland","New Zealand","36.17S","175.03E"
474918,3,1,1898,62.58,"Auckland","New Zealand","36.17S","175.03E"
474919,4,1,1898,61.18,"Auckland","New Zealand","36.17S","175.03E"
474920,5,1,1898,57.84,"Auckland","New Zealand","36.17S","175.03E"
474921,6,1,1898,54.60,"Auckland","New Zealand","36.17S","175.03E"
474922,7,1,1898,53.59,"Auckland","New Zealand","36.17S","175.03E"
474923,8,1,1898,52.92,"Auckland","New Zealand","36.17S","175.03E"
474924,9,1,1898,54.41,"Auckland","New Zealand","36.17S","175.03E"
474925,10,1,1898,55.72,"Auckland","New Zealand","36.17S","175.03E"
474926,11,1,1898,59.94,"Auckland","New Zealand","36.17S","175.03E"
474927,12,1,1898,63.29,"Auckland","New Zealand","36.17S","175.03E"
474928,1,1,1899,64.99,"Auckland","New Zealand","36.17S","175.03E"
474929,2,1,1899,65.43,"Auckland","New Zealand","36.17S","175.03E"
474930,3,1,1899,64.41,"Auckland","New Zealand","36.17S","175.03E"
474931,4,1,1899,62.55,"Auckland","New Zealand","36.17S","175.03E"
474932,5,1,1899,56.08,"Auckland","New Zealand","36.17S","175.03E"
474933,6,1,1899,54.73,"Auckland","New Zealand","36.17S","175.03E"
474934,7,1,1899,50.79,"Auckland","New Zealand","36.17S","175.03E"
474935,8,1,1899,52.28,"Auckland","New Zealand","36.17S","175.03E"
474936,9,1,1899,54.74,"Auckland","New Zealand","36.17S","175.03E"
474937,10,1,1899,56.07,"Auckland","New Zealand","36.17S","175.03E"
474938,11,1,1899,58.81,"Auckland","New Zealand","36.17S","175.03E"
474939,12,1,1899,62.12,"Auckland","New Zealand","36.17S","175.03E"
474940,1,1,1900,63.52,"Auckland","New Zealand","36.17S","175.03E"
474941,2,1,1900,64.94,"Auckland","New Zealand","36.17S","175.03E"
474942,3,1,1900,65.70,"Auckland","New Zealand","36.17S","175.03E"
474943,4,1,1900,63.88,"Auckland","New Zealand","36.17S","175.03E"
474944,5,1,1900,58.00,"Auckland","New Zealand","36.17S","175.03E"
474945,6,1,1900,54.70,"Auckland","New Zealand","36.17S","175.03E"
474946,7,1,1900,53.19,"Auckland","New Zealand","36.17S","175.03E"
474947,8,1,1900,54.65,"Auckland","New Zealand","36.17S","175.03E"
474948,9,1,1900,54.24,"Auckland","New Zealand","36.17S","175.03E"
474949,10,1,1900,57.45,"Auckland","New Zealand","36.17S","175.03E"
474950,11,1,1900,58.72,"Auckland","New Zealand","36.17S","175.03E"
474951,12,1,1900,60.83,"Auckland","New Zealand","36.17S","175.03E"
474952,1,1,1901,63.30,"Auckland","New Zealand","36.17S","175.03E"
474953,2,1,1901,64.01,"Auckland","New Zealand","36.17S","175.03E"
474954,3,1,1901,63.13,"Auckland","New Zealand","36.17S","175.03E"
474955,4,1,1901,61.21,"Auckland","New Zealand","36.17S","175.03E"
474956,5,1,1901,56.69,"Auckland","New Zealand","36.17S","175.03E"
474957,6,1,1901,56.50,"Auckland","New Zealand","36.17S","175.03E"
474958,7,1,1901,52.23,"Auckland","New Zealand","36.17S","175.03E"
474959,8,1,1901,52.63,"Auckland","New Zealand","36.17S","175.03E"
474960,9,1,1901,55.51,"Auckland","New Zealand","36.17S","175.03E"
474961,10,1,1901,56.50,"Auckland","New Zealand","36.17S","175.03E"
474962,11,1,1901,57.92,"Auckland","New Zealand","36.17S","175.03E"
474963,12,1,1901,60.75,"Auckland","New Zealand","36.17S","175.03E"
474964,1,1,1902,63.67,"Auckland","New Zealand","36.17S","175.03E"
474965,2,1,1902,65.33,"Auckland","New Zealand","36.17S","175.03E"
474966,3,1,1902,64.87,"Auckland","New Zealand","36.17S","175.03E"
474967,4,1,1902,60.54,"Auckland","New Zealand","36.17S","175.03E"
474968,5,1,1902,55.94,"Auckland","New Zealand","36.17S","175.03E"
474969,6,1,1902,54.41,"Auckland","New Zealand","36.17S","175.03E"
474970,7,1,1902,51.21,"Auckland","New Zealand","36.17S","175.03E"
474971,8,1,1902,51.48,"Auckland","New Zealand","36.17S","175.03E"
474972,9,1,1902,51.45,"Auckland","New Zealand","36.17S","175.03E"
474973,10,1,1902,53.99,"Auckland","New Zealand","36.17S","175.03E"
474974,11,1,1902,57.47,"Auckland","New Zealand","36.17S","175.03E"
474975,12,1,1902,59.77,"Auckland","New Zealand","36.17S","175.03E"
474976,1,1,1903,61.92,"Auckland","New Zealand","36.17S","175.03E"
474977,2,1,1903,64.77,"Auckland","New Zealand","36.17S","175.03E"
474978,3,1,1903,63.45,"Auckland","New Zealand","36.17S","175.03E"
474979,4,1,1903,59.35,"Auckland","New Zealand","36.17S","175.03E"
474980,5,1,1903,56.93,"Auckland","New Zealand","36.17S","175.03E"
474981,6,1,1903,53.71,"Auckland","New Zealand","36.17S","175.03E"
474982,7,1,1903,53.01,"Auckland","New Zealand","36.17S","175.03E"
474983,8,1,1903,52.19,"Auckland","New Zealand","36.17S","175.03E"
474984,9,1,1903,54.13,"Auckland","New Zealand","36.17S","175.03E"
474985,10,1,1903,58.82,"Auckland","New Zealand","36.17S","175.03E"
474986,11,1,1903,61.10,"Auckland","New Zealand","36.17S","175.03E"
474987,12,1,1903,64.23,"Auckland","New Zealand","36.17S","175.03E"
474988,1,1,1904,64.27,"Auckland","New Zealand","36.17S","175.03E"
474989,2,1,1904,64.60,"Auckland","New Zealand","36.17S","175.03E"
474990,3,1,1904,63.64,"Auckland","New Zealand","36.17S","175.03E"
474991,4,1,1904,60.13,"Auckland","New Zealand","36.17S","175.03E"
474992,5,1,1904,56.70,"Auckland","New Zealand","36.17S","175.03E"
474993,6,1,1904,53.86,"Auckland","New Zealand","36.17S","175.03E"
474994,7,1,1904,52.92,"Auckland","New Zealand","36.17S","175.03E"
474995,8,1,1904,52.54,"Auckland","New Zealand","36.17S","175.03E"
474996,9,1,1904,53.78,"Auckland","New Zealand","36.17S","175.03E"
474997,10,1,1904,55.09,"Auckland","New Zealand","36.17S","175.03E"
474998,11,1,1904,57.58,"Auckland","New Zealand","36.17S","175.03E"
474999,12,1,1904,59.01,"Auckland","New Zealand","36.17S","175.03E"
475000,1,1,1905,61.60,"Auckland","New Zealand","36.17S","175.03E"
475001,2,1,1905,64.77,"Auckland","New Zealand","36.17S","175.03E"
475002,3,1,1905,64.13,"Auckland","New Zealand","36.17S","175.03E"
475003,4,1,1905,60.94,"Auckland","New Zealand","36.17S","175.03E"
475004,5,1,1905,58.91,"Auckland","New Zealand","36.17S","175.03E"
475005,6,1,1905,54.52,"Auckland","New Zealand","36.17S","175.03E"
475006,7,1,1905,52.28,"Auckland","New Zealand","36.17S","175.03E"
475007,8,1,1905,52.61,"Auckland","New Zealand","36.17S","175.03E"
475008,9,1,1905,54.24,"Auckland","New Zealand","36.17S","175.03E"
475009,10,1,1905,54.98,"Auckland","New Zealand","36.17S","175.03E"
475010,11,1,1905,59.12,"Auckland","New Zealand","36.17S","175.03E"
475011,12,1,1905,61.30,"Auckland","New Zealand","36.17S","175.03E"
475012,1,1,1906,62.19,"Auckland","New Zealand","36.17S","175.03E"
475013,2,1,1906,62.89,"Auckland","New Zealand","36.17S","175.03E"
475014,3,1,1906,62.27,"Auckland","New Zealand","36.17S","175.03E"
475016,5,1,1906,56.70,"Auckland","New Zealand","36.17S","175.03E"
475017,6,1,1906,53.66,"Auckland","New Zealand","36.17S","175.03E"
475018,7,1,1906,53.53,"Auckland","New Zealand","36.17S","175.03E"
475019,8,1,1906,52.88,"Auckland","New Zealand","36.17S","175.03E"
475020,9,1,1906,53.57,"Auckland","New Zealand","36.17S","175.03E"
475021,10,1,1906,56.39,"Auckland","New Zealand","36.17S","175.03E"
475022,11,1,1906,58.26,"Auckland","New Zealand","36.17S","175.03E"
475023,12,1,1906,62.28,"Auckland","New Zealand","36.17S","175.03E"
475024,1,1,1907,65.04,"Auckland","New Zealand","36.17S","175.03E"
475025,2,1,1907,65.04,"Auckland","New Zealand","36.17S","175.03E"
475026,3,1,1907,65.52,"Auckland","New Zealand","36.17S","175.03E"
475027,4,1,1907,62.83,"Auckland","New Zealand","36.17S","175.03E"
475028,5,1,1907,56.79,"Auckland","New Zealand","36.17S","175.03E"
475029,6,1,1907,53.92,"Auckland","New Zealand","36.17S","175.03E"
475030,7,1,1907,52.87,"Auckland","New Zealand","36.17S","175.03E"
475031,8,1,1907,53.52,"Auckland","New Zealand","36.17S","175.03E"
475032,9,1,1907,54.08,"Auckland","New Zealand","36.17S","175.03E"
475033,10,1,1907,56.12,"Auckland","New Zealand","36.17S","175.03E"
475034,11,1,1907,60.90,"Auckland","New Zealand","36.17S","175.03E"
475035,12,1,1907,65.13,"Auckland","New Zealand","36.17S","175.03E"
475036,1,1,1908,65.67,"Auckland","New Zealand","36.17S","175.03E"
475037,2,1,1908,65.70,"Auckland","New Zealand","36.17S","175.03E"
475038,3,1,1908,65.00,"Auckland","New Zealand","36.17S","175.03E"
475039,4,1,1908,61.06,"Auckland","New Zealand","36.17S","175.03E"
475040,5,1,1908,58.42,"Auckland","New Zealand","36.17S","175.03E"
475041,6,1,1908,54.52,"Auckland","New Zealand","36.17S","175.03E"
475042,7,1,1908,51.82,"Auckland","New Zealand","36.17S","175.03E"
475043,8,1,1908,52.01,"Auckland","New Zealand","36.17S","175.03E"
475044,9,1,1908,54.60,"Auckland","New Zealand","36.17S","175.03E"
475045,10,1,1908,55.15,"Auckland","New Zealand","36.17S","175.03E"
475046,11,1,1908,59.00,"Auckland","New Zealand","36.17S","175.03E"
475047,12,1,1908,60.86,"Auckland","New Zealand","36.17S","175.03E"
475048,1,1,1909,63.18,"Auckland","New Zealand","36.17S","175.03E"
475049,2,1,1909,65.24,"Auckland","New Zealand","36.17S","175.03E"
475050,3,1,1909,65.35,"Auckland","New Zealand","36.17S","175.03E"
475051,4,1,1909,60.72,"Auckland","New Zealand","36.17S","175.03E"
475052,5,1,1909,58.87,"Auckland","New Zealand","36.17S","175.03E"
475053,6,1,1909,56.61,"Auckland","New Zealand","36.17S","175.03E"
475054,7,1,1909,54.97,"Auckland","New Zealand","36.17S","175.03E"
475055,8,1,1909,54.00,"Auckland","New Zealand","36.17S","175.03E"
475056,9,1,1909,55.44,"Auckland","New Zealand","36.17S","175.03E"
475057,10,1,1909,56.34,"Auckland","New Zealand","36.17S","175.03E"
